Direction,Peach,Cm,contig,V2,start,stop,V13
1,Pp04,contig0000897,contig0005861,Pp01,890335,890776,plus
-1,Pp04,contig0000897,contig0001480,Pp02,2822262,19398555,minus
-1,Pp04,contig0000897,contig0005716,Pp01,22093687,46110025,minus
-1,Pp04,contig0000897,contig0004365,Pp06,8359756,29067694,plus
-1,Pp08,contig0000898,contig0003446,Pp06,24048084,24047135,minus
-1,Pp01,contig0000901,contig0011557,Pp04,20732619,25842510,minus
-1,Pp01,contig0000901,contig0007157,Pp02,17630263,17629572,minus
-1,Pp06,contig0000902,contig0006837,Pp08,18486472,18485722,minus
-1,Pp01,contig0000903,contig0001927,Pp03,20386762,20388383,minus
-1,Pp01,contig0000903,contig0001852,Pp03,307888,8906581,plus
1,Pp01,contig0000904,contig0001783,Pp02,24614486,24625851,plus
1,Pp03,contig0000906,contig0004606,Pp01,38850709,44896768,plus
1,Pp01,contig0000907,contig0000770,Pp06,11076367,18122043,minus
1,Pp07,contig0000907,contig0003931,Pp06,19599080,19599578,plus
1,Pp06,contig0000908,contig0002842,Pp01,2726834,2728400,plus
-1,Pp06,contig0000909,contig0002718,Pp03,2872248,2873547,minus
1,Pp06,contig0000909,contig0002420,Pp03,25334273,25348834,plus
1,Pp01,contig0000912,contig0006826,Pp07,11987939,11991515,plus
1,Pp01,contig0000915,contig0002280,Pp08,19653017,19655985,minus
1,Pp01,contig0000915,contig0010077,Pp07,18606230,18609159,minus
1,Pp01,contig0000915,contig0001365,Pp04,2082826,2084859,plus
1,Pp01,contig0000915,contig0001052,Pp01,615596,47748743,minus
1,Pp01,contig0000915,contig0000934,Pp02,428574,27863704,minus
1,Pp01,contig0000915,contig0000663,Pp01,11058255,11058529,minus
-1,Pp08,contig0000916,contig0003866,Pp02,4197719,15420187,minus
-1,Pp01,contig0000916,contig0000444,Pp01,11281353,29463630,plus
-1,Pp01,contig0000919,contig0002480,Pp01,41799050,41829646,plus
-1,Pp01,contig0000919,contig0002383,Pp03,5006516,22612441,plus
-1,Pp06,contig0000921,contig0001885,Pp02,4196745,15421676,plus
1,Pp01,contig0000922,contig0001185,Pp04,20733981,25837226,minus
1,Pp03,contig0000923,contig0001019,Pp02,19737840,19738841,plus
-1,Pp07,contig0000924,contig0004886,Pp08,3337129,20358344,minus
1,Pp01,contig0000925,contig0008724,Pp03,25343293,25348005,minus
1,Pp01,contig0000925,contig0003942,Pp03,20822096,20824638,minus
1,Pp07,contig0000928,contig0003500,Pp03,20176035,20346100,minus
-1,Pp06,contig0000932,contig0006060,Pp03,8903947,26091180,minus
1,Pp08,contig0000932,contig0001566,Pp02,28129224,28131288,plus
-1,Pp06,contig0000932,contig0001181,Pp01,7634985,20816916,plus
-1,Pp06,contig0000932,contig0001169,Pp08,14126968,14126454,minus
1,Pp02,contig0000934,contig0001175,Pp08,1560298,10316256,minus
1,Pp02,contig0000937,contig0005219,Pp01,11534555,11535722,plus
1,Pp02,contig0000937,contig0001032,Pp07,20572143,20602287,plus
1,Pp08,contig0000938,contig0004724,Pp04,13673387,22568644,minus
-1,Pp02,contig0000940,contig0004556,Pp02,1036971,1037983,plus
-1,Pp08,contig0000942,contig0008343,Pp05,16730722,16731366,minus
-1,Pp03,contig0000943,contig0007134,Pp04,3120667,3121054,minus
-1,Pp08,contig0000946,contig0011098,Pp04,4828457,5038154,plus
-1,Pp05,contig0000948,contig0002046,Pp04,875199,1462425,minus
-1,Pp05,contig0000948,contig0005061,Pp08,20122126,20126286,minus
1,Pp02,contig0000952,contig0003894,Pp06,4684690,16060619,plus
1,Pp02,contig0000952,contig0003898,Pp01,30429246,30465977,plus
1,Pp02,contig0000953,contig0002128,Pp05,1321416,1320059,minus
1,Pp01,contig0000954,contig0001263,Pp08,3337095,16101884,plus
1,Pp01,contig0000954,contig0004570,Pp04,1692391,1693428,plus
1,Pp06,contig0000955,contig0003591,Pp02,29344148,29362292,minus
-1,Pp06,contig0000956,contig0007860,Pp02,2821056,19399931,plus
-1,Pp06,contig0000956,contig0006432,Pp01,1881357,1880187,minus
-1,Pp06,contig0000957,contig0001776,Pp04,7101194,20292640,plus
-1,Pp06,contig0000957,contig0001468,Pp02,2822262,19398750,minus
-1,Pp06,contig0000957,contig0000493,Pp02,24025820,24052874,minus
-1,Pp01,contig0000958,contig0002909,Pp01,1479018,1512968,minus
1,Pp06,contig0000959,contig0006459,Pp05,5350614,11651790,minus
-1,Pp04,contig0000959,contig0006278,Pp04,3344873,9061980,plus
-1,Pp04,contig0000959,contig0000920,Pp08,12267911,17065468,minus
-1,Pp01,contig0000960,contig0000190,Pp06,6623599,27657602,plus
-1,Pp01,contig0000960,contig0006948,Pp04,4828397,5038154,plus
-1,Pp01,contig0000960,contig0001805,Pp06,30065821,30087765,plus
-1,Pp01,contig0000960,contig0001806,Pp01,30374403,30396454,minus
-1,Pp01,contig0000960,contig0001229,Pp06,30492447,30495714,plus
-1,Pp01,contig0000960,contig0005314,Pp01,35754452,46741982,minus
-1,Pp03,contig0000963,contig0005046,Pp02,13314683,14935129,minus
-1,Pp03,contig0000965,contig0009254,Pp04,3114276,3115071,plus
-1,Pp03,contig0000965,contig0004681,Pp01,18127479,45830844,plus
-1,Pp06,contig0000968,contig0000721,Pp03,1173689,18015800,minus
-1,Pp06,contig0000968,contig0003856,Pp01,2475114,28259879,minus
-1,Pp06,contig0000969,contig0003410,Pp06,8359748,29067465,plus
-1,Pp05,contig0000969,contig0002664,Pp02,13273270,13390874,minus
-1,Pp05,contig0000969,contig0002529,Pp03,5570637,26210076,plus
-1,Pp05,contig0000969,contig0010829,Pp04,3121468,3121054,minus
-1,Pp01,contig0000970,contig0002259,Pp07,14661989,14681610,minus
-1,Pp01,contig0000970,contig0002045,Pp07,18603391,18609783,plus
-1,Pp03,contig0000973,contig0000058,Pp01,14464927,28048727,plus
-1,Pp03,contig0000973,contig0005640,Pp04,7122067,7119951,minus
1,Pp04,contig0000973,contig0005658,Pp07,20781149,20790073,minus
1,Pp04,contig0000973,contig0005579,Pp03,695844,696685,minus
1,Pp04,contig0000973,contig0005533,Pp04,5377852,7119951,minus
1,Pp07,contig0000974,contig0001212,Pp02,779279,22053164,minus
1,Pp07,contig0000974,contig0000975,Pp02,1936622,24880573,plus
1,Pp07,contig0000974,contig0000963,Pp03,3823576,3826076,minus
1,Pp07,contig0000974,contig0004577,Pp05,13821176,13824860,plus
1,Pp07,contig0000974,contig0004179,Pp01,28369877,28369006,minus
1,Pp07,contig0000974,contig0000594,Pp08,21304054,21306441,plus
1,Pp02,contig0000975,contig0004068,Pp03,2687538,22548404,minus
1,Pp02,contig0000975,contig0003228,Pp08,5753105,5802125,plus
1,Pp02,contig0000975,contig0002958,Pp04,3062694,3075272,plus
1,Pp01,contig0000976,contig0002663,Pp01,7393872,46656011,plus
1,Pp04,contig0000976,contig0000150,Pp01,37947836,47126999,plus
1,Pp04,contig0000976,contig0002118,Pp05,5869521,9179355,minus
1,Pp04,contig0000976,contig0001765,Pp08,12890011,12918148,minus
1,Pp04,contig0000976,contig0001706,Pp02,18596519,18600276,minus
1,Pp01,contig0000978,contig0001645,Pp03,20681188,20730492,plus
1,Pp03,contig0000978,contig0005452,Pp06,4849600,25094436,minus
1,Pp01,contig0000978,contig0004882,Pp02,25771528,25798972,plus
1,Pp04,contig0000979,contig0004580,Pp05,17242729,17251467,minus
1,Pp04,contig0000979,contig0004323,Pp08,12981558,12992992,plus
-1,Pp01,contig0000983,contig0004032,Pp01,47142819,47160987,plus
-1,Pp01,contig0000983,contig0003972,Pp01,47193032,47199515,minus
-1,Pp01,contig0000983,contig0003439,Pp06,28823599,28825041,plus
1,Pp06,contig0000985,contig0007903,Pp04,6269649,6270154,plus
-1,Pp02,contig0000985,contig0007411,Pp02,3642048,3640190,minus
1,Pp04,contig0000986,contig0002801,Pp02,24196765,24214361,minus
1,Pp01,contig0000987,contig0002499,Pp05,5292353,5292880,plus
-1,Pp05,contig0000989,contig0002095,Pp08,19681350,19709495,minus
-1,Pp05,contig0000989,contig0006248,Pp02,23182053,23181174,minus
-1,Pp05,contig0000989,contig0000896,Pp07,967988,15591756,plus
-1,Pp05,contig0000990,contig0004680,Pp06,24437259,25956261,plus
-1,Pp04,contig0000991,contig0000537,Pp08,4115932,21844591,minus
-1,Pp08,contig0000993,contig0007957,Pp06,6503511,6504300,plus
-1,Pp01,contig0000995,contig0000219,Pp02,1700301,21535257,minus
-1,Pp04,contig0000999,contig0000923,Pp03,2035360,2053788,minus
1,Pp01,contig0001000,contig0003961,Pp03,20737711,20738892,minus
1,Pp01,contig0001003,contig0003905,Pp04,1747860,1746553,minus
1,Pp04,contig0001006,contig0007819,Pp06,4044392,4048274,minus
-1,Pp08,contig0001007,contig0006898,Pp02,27862967,27863828,plus
1,Pp02,contig0001008,contig0002018,Pp04,2855827,2873653,plus
1,Pp02,contig0001008,contig0001862,Pp02,16062560,30266208,minus
1,Pp04,contig0001008,contig0001565,Pp07,16087569,16086492,minus
1,Pp06,contig0001010,contig0001315,Pp06,28267346,28268962,plus
-1,Pp03,contig0001011,contig0001318,Pp01,35333734,35994656,plus
1,Pp06,contig0001014,contig0001236,Pp05,12447360,12478604,plus
1,Pp01,contig0001016,contig0009163,Pp02,23189588,23189008,minus
-1,Pp06,contig0001016,contig0000492,Pp01,14773441,30008066,minus
-1,Pp01,contig0001017,contig0000409,Pp02,6811566,25841575,plus
1,Pp05,contig0001017,contig0003008,Pp06,28820278,28821065,minus
1,Pp05,contig0001017,contig0006955,Pp01,45684320,45686094,minus
1,Pp05,contig0001017,contig0002299,Pp05,14740582,14740000,minus
1,Pp05,contig0001017,contig0006727,Pp01,33459387,33464047,plus
1,Pp05,contig0001017,contig0002036,Pp06,15022487,29602390,plus
1,Pp02,contig0001018,contig0001937,Pp06,27468094,27495065,plus
1,Pp02,contig0001018,contig0001592,Pp02,168726,28000609,plus
1,Pp02,contig0001018,contig0001109,Pp04,9027474,23957388,plus
1,Pp02,contig0001018,contig0005088,Pp02,16149732,25857425,plus
-1,Pp08,contig0001019,contig0000983,Pp01,9611382,22093278,minus
1,Pp01,contig0001020,contig0004419,Pp06,26474479,26475198,plus
1,Pp01,contig0001020,contig0008286,Pp01,18127489,45830838,plus
-1,Pp03,contig0001022,contig0008254,Pp01,11531845,11535564,minus
-1,Pp01,contig0001023,contig0007444,Pp08,1561383,12420992,minus
-1,Pp01,contig0001023,contig0002630,Pp08,20799037,20816893,minus
-1,Pp04,contig0001023,contig0002265,Pp05,9386348,9393846,minus
1,Pp03,contig0001024,contig0002002,Pp07,3348799,3347412,minus
-1,Pp03,contig0001025,contig0001755,Pp05,16044687,16050263,plus
-1,Pp06,contig0001025,contig0001632,Pp06,26474479,26475198,plus
1,Pp02,contig0001028,contig0001495,Pp06,1155604,15585673,plus
-1,Pp03,contig0001029,contig0001145,Pp04,5842047,10726884,minus
-1,Pp03,contig0001029,contig0000550,Pp08,18251701,18297548,plus
1,Pp02,contig0001030,contig0003714,Pp08,21033666,21033148,minus
-1,Pp02,contig0001031,contig0003302,Pp05,1858191,1863730,minus
-1,Pp02,contig0001031,contig0003159,Pp03,1744042,1785194,plus
-1,Pp02,contig0001031,contig0002532,Pp08,5898898,12425838,minus
1,Pp04,contig0001031,contig0002342,Pp06,6359911,6368200,minus
1,Pp07,contig0001032,contig0002142,Pp02,3689255,3689721,plus
1,Pp07,contig0001032,contig0002061,Pp04,13895997,13925598,plus
-1,Pp02,contig0001034,contig0006039,Pp02,6810194,8843421,minus
1,Pp03,contig0001035,contig0001199,Pp02,24535441,24564059,plus
1,Pp03,contig0001035,contig0005081,Pp03,25343109,25348837,plus
1,Pp03,contig0001035,contig0008930,Pp01,36648253,36662786,minus
1,Pp03,contig0001036,contig0008932,Pp01,6190249,6189550,minus
-1,Pp04,contig0001036,contig0004217,Pp07,3807245,3858152,minus
-1,Pp01,contig0001037,contig0003987,Pp08,19330738,19331622,plus
1,Pp01,contig0001041,contig0000393,Pp01,7363485,29400104,plus
1,Pp01,contig0001041,contig0012573,Pp01,42150444,42151029,plus
1,Pp01,contig0001041,contig0003064,Pp01,2656227,25360935,minus
1,Pp01,contig0001041,contig0007558,Pp06,9011040,29066380,minus
1,Pp01,contig0001042,contig0002571,Pp02,29235721,29243634,plus
-1,Pp04,contig0001043,contig0002406,Pp05,6634980,6635609,plus
1,Pp01,contig0001048,contig0002186,Pp03,7876066,18877640,minus
-1,Pp07,contig0001048,contig0001858,Pp07,14687679,14705727,plus
-1,Pp07,contig0001048,contig0001814,Pp07,12016908,12071493,plus
1,Pp07,contig0001050,contig0001248,Pp08,3920563,12425838,minus
1,Pp07,contig0001050,contig0005019,Pp04,4469576,4472028,minus
1,Pp07,contig0001050,contig0004902,Pp07,18305342,18306121,minus
1,Pp07,contig0001050,contig0004749,Pp06,11268264,11267497,minus
1,Pp07,contig0001050,contig0000792,Pp01,26269733,26270600,plus
-1,Pp03,contig0001051,contig0004232,Pp06,19748984,19766778,minus
-1,Pp03,contig0001051,contig0003882,Pp06,4044392,4049363,minus
1,Pp08,contig0001056,contig0003886,Pp06,26887800,26893983,minus
-1,Pp06,contig0001057,contig0003034,Pp02,12164258,12200238,minus
-1,Pp02,contig0001059,contig0000180,Pp01,28468235,41778683,minus
-1,Pp02,contig0001059,contig0002614,Pp04,13654352,24413938,plus
-1,Pp02,contig0001059,contig0000115,Pp01,4023573,32028512,minus
1,Pp03,contig0001060,contig0001737,Pp08,22473117,22492597,plus
1,Pp04,contig0001062,contig0004627,Pp04,23956740,23957303,minus
1,Pp01,contig0001064,contig0000624,Pp01,2817435,33332254,minus
1,Pp07,contig0001066,contig0012640,Pp04,25522317,25838652,minus
1,Pp07,contig0001066,contig0003183,Pp04,2599937,2604569,plus
-1,Pp02,contig0001067,contig0002827,Pp05,11937565,11952985,minus
1,Pp08,contig0001068,contig0002768,Pp06,8359328,29066380,minus
-1,Pp03,contig0001068,contig0002242,Pp02,21382658,21465440,minus
-1,Pp06,contig0001069,contig0001767,Pp06,29448068,29466327,minus
-1,Pp06,contig0001069,contig0001487,Pp08,1978285,2397414,minus
-1,Pp07,contig0001073,contig0005324,Pp06,12186149,12185490,minus
-1,Pp07,contig0001073,contig0001079,Pp03,7406677,20933763,plus
-1,Pp08,contig0001074,contig0004715,Pp01,10852034,10856633,plus
1,Pp01,contig0001081,contig0000877,Pp05,6702241,14130743,plus
1,Pp01,contig0001081,contig0000819,Pp02,897374,901248,plus
1,Pp07,contig0001082,contig0004129,Pp02,24963959,24969198,plus
1,Pp03,contig0001082,contig0003763,Pp08,12422397,12420992,minus
1,Pp08,contig0001083,contig0000334,Pp01,30672260,30747411,plus
1,Pp08,contig0001083,contig0003095,Pp01,44851377,44896732,plus
1,Pp08,contig0001083,contig0006657,Pp05,5218738,5221205,plus
-1,Pp03,contig0001085,contig0000039,Pp04,22047334,22046359,minus
1,Pp04,contig0001089,contig0000383,Pp05,754596,6279050,minus
1,Pp04,contig0001090,contig0003396,Pp01,30745578,30746859,minus
-1,Pp01,contig0001091,contig0002987,Pp02,25712874,25714077,plus
-1,Pp01,contig0001091,contig0007359,Pp02,20225812,20227425,minus
-1,Pp03,contig0001096,contig0001751,Pp08,3338359,12427249,plus
-1,Pp03,contig0001096,contig0006091,Pp08,5899009,20358331,minus
-1,Pp07,contig0001098,contig0001681,Pp07,9421216,9422337,minus
-1,Pp03,contig0001099,contig0008874,Pp07,13530757,13687576,plus
-1,Pp06,contig0001099,contig0003679,Pp01,42131620,42141590,minus
1,Pp05,contig0001100,contig0000301,Pp03,12814648,23368156,plus
1,Pp01,contig0001104,contig0002895,Pp04,19446169,19462224,plus
-1,Pp03,contig0001105,contig0002634,Pp03,3126039,3135760,plus
1,Pp04,contig0001106,contig0002641,Pp02,30101046,30110404,minus
-1,Pp04,contig0001107,contig0004520,Pp01,13502015,13500864,minus
-1,Pp01,contig0001107,contig0004276,Pp01,26269733,26270600,plus
1,Pp05,contig0001109,contig0000419,Pp01,22093691,32092656,minus
-1,Pp01,contig0001109,contig0003403,Pp01,26949702,26952238,plus
1,Pp04,contig0001110,contig0003225,Pp05,5901632,8022535,plus
1,Pp04,contig0001110,contig0003146,Pp04,13635986,13634936,minus
1,Pp02,contig0001112,contig0002520,Pp06,5094922,27279393,plus
1,Pp03,contig0001113,contig0002151,Pp04,3344873,9061980,plus
1,Pp03,contig0001113,contig0006479,Pp01,24142224,24141367,minus
1,Pp06,contig0001114,contig0005446,Pp06,7075104,7074604,minus
-1,Pp04,contig0001115,contig0001289,Pp01,46958831,46978712,minus
-1,Pp04,contig0001115,contig0001269,Pp06,3550886,3578366,plus
-1,Pp04,contig0001115,contig0009524,Pp07,9165370,9165475,minus
-1,Pp08,contig0001116,contig0000862,Pp02,26234329,26235041,minus
-1,Pp03,contig0001119,contig0004466,Pp02,3689255,3689721,plus
-1,Pp03,contig0001119,contig0000692,Pp02,30222411,30238169,minus
-1,Pp02,contig0001120,contig0008450,Pp08,18761625,18775737,plus
-1,Pp02,contig0001120,contig0003562,Pp08,3338414,5898745,plus
-1,Pp02,contig0001120,contig0000311,Pp06,7955207,10098225,plus
-1,Pp02,contig0001120,contig0003121,Pp07,18664161,18700791,plus
-1,Pp06,contig0001121,contig0002922,Pp02,30204944,30207973,minus
-1,Pp01,contig0001121,contig0000099,Pp01,11937559,11960266,plus
1,Pp03,contig0001122,contig0005761,Pp03,7041291,23393814,plus
-1,Pp03,contig0001122,contig0004623,Pp02,8961289,8960811,minus
1,Pp07,contig0001124,contig0000818,Pp01,2817432,27708197,plus
1,Pp01,contig0001124,contig0004441,Pp02,16148578,16148916,plus
1,Pp06,contig0001125,contig0000617,Pp01,2817449,29657147,minus
-1,Pp08,contig0001125,contig0002258,Pp04,7646090,7646613,plus
1,Pp06,contig0001125,contig0001977,Pp04,6524234,6525964,plus
1,Pp06,contig0001125,contig0005461,Pp01,40781512,40784580,plus
-1,Pp03,contig0001126,contig0000817,Pp06,11989976,19901317,minus
-1,Pp04,contig0001127,contig0004225,Pp06,18759431,18760052,plus
1,Pp03,contig0001128,contig0000457,Pp02,5473843,14788803,minus
1,Pp07,contig0001128,contig0002703,Pp04,4281376,4280279,minus
1,Pp08,contig0001130,contig0002649,Pp04,8931389,8932322,minus
1,Pp08,contig0001130,contig0002573,Pp01,41105199,41111151,minus
1,Pp08,contig0001132,contig0011031,Pp05,6638702,6638276,minus
-1,Pp03,contig0001137,contig0002253,Pp08,1978285,2397388,minus
-1,Pp03,contig0001137,contig0006400,Pp03,4038558,4039949,plus
1,Pp02,contig0001141,contig0004631,Pp04,20244740,20243300,minus
1,Pp02,contig0001141,contig0000616,Pp06,1259548,27280752,minus
1,Pp02,contig0001142,contig0003934,Pp08,19489030,19491405,plus
1,Pp02,contig0001142,contig0008055,Pp06,20312826,20313401,plus
-1,Pp08,contig0001143,contig0007489,Pp02,6810194,8843527,minus
-1,Pp04,contig0001144,contig0002824,Pp08,17844857,17868502,minus
-1,Pp04,contig0001147,contig0001546,Pp05,681079,4004958,minus
-1,Pp04,contig0001147,contig0001412,Pp06,2137561,19274927,plus
-1,Pp04,contig0001147,contig0004269,Pp01,14733217,14733638,minus
1,Pp02,contig0001148,contig0000504,Pp06,510784,29561849,plus
1,Pp06,contig0001148,contig0003848,Pp04,2090286,2091901,plus
1,Pp08,contig0001150,contig0003537,Pp07,15669973,15725864,plus
1,Pp02,contig0001150,contig0003063,Pp01,20044257,20045735,plus
-1,Pp04,contig0001151,contig0002730,Pp05,3864674,3878475,minus
-1,Pp01,contig0001152,contig0002647,Pp03,1225774,26210071,plus
1,Pp01,contig0001152,contig0002257,Pp02,4315146,26268531,minus
-1,Pp02,contig0001153,contig0001731,Pp05,9334026,9334480,plus
-1,Pp02,contig0001153,contig0001519,Pp06,26435866,26443262,plus
1,Pp04,contig0001155,contig0001338,Pp01,14775529,14775186,minus
-1,Pp06,contig0001155,contig0000844,Pp03,8387270,8624112,plus
-1,Pp06,contig0001155,contig0008729,Pp05,5298311,5306587,plus
-1,Pp01,contig0001157,contig0001537,Pp02,1428378,29686908,plus
1,Pp08,contig0001158,contig0001414,Pp06,24623604,24635124,minus
-1,Pp02,contig0001165,contig0001104,Pp01,23925148,23957366,plus
-1,Pp01,contig0001170,contig0002911,Pp07,18728310,18752127,plus
-1,Pp01,contig0001170,contig0005884,Pp08,17604709,17614370,minus
1,Pp03,contig0001171,contig0001538,Pp03,4587712,13409830,minus
1,Pp03,contig0001173,contig0001469,Pp07,12430439,14419479,plus
1,Pp03,contig0001173,contig0001298,Pp01,30020256,30023189,plus
1,Pp01,contig0001176,contig0005378,Pp07,9564679,9568998,plus
1,Pp02,contig0001176,contig0005357,Pp06,27615897,27621021,minus
1,Pp01,contig0001176,contig0004744,Pp07,13868308,13872052,plus
1,Pp01,contig0001176,contig0004291,Pp08,1978289,11243395,plus
-1,Pp03,contig0001177,contig0004207,Pp06,618696,619828,plus
-1,Pp03,contig0001177,contig0003700,Pp04,17242986,17242633,minus
-1,Pp02,contig0001178,contig0000432,Pp06,328488,11267497,minus
-1,Pp02,contig0001178,contig0003142,Pp04,15837204,15853587,plus
-1,Pp02,contig0001178,contig0000186,Pp06,21710966,21881922,plus
-1,Pp02,contig0001178,contig0002784,Pp08,1561482,10317651,plus
-1,Pp06,contig0001179,contig0006943,Pp07,1928783,21575791,minus
1,Pp05,contig0001179,contig0001021,Pp01,26163087,26168941,plus
1,Pp05,contig0001179,contig0001023,Pp01,18127378,45830839,plus
-1,Pp07,contig0001180,contig0000891,Pp01,30215232,30214351,minus
-1,Pp07,contig0001180,contig0003999,Pp02,24946751,24953471,minus
-1,Pp07,contig0001180,contig0003533,Pp02,2073845,25713656,minus
